Transaction Id,Customer Id,Customer Age,Gender,Annual Income,Region,Product Category,Purchase Quantity,Unit Price,Discount Applied,Transaction Date,Payment Method
TXN-201558,CUST-5840,81.0,Female,73361.09,North Zone,Home Electronics,1,47.37,0.0,2025-01-02 09:58,NetBanking
TXN-201559,CUST-5127,68.0,Male,20289.7,North Zone,Books & Media,4,464.89,0.0,2025-01-02 09:59,Credit Card
TXN-201560,CUST-5106,80.0,Female,49639.49,North Zone,Home Electronics,7,440.47,0.0,2025-01-02 10:00,UPI Payment
TXN-201561,CUST-5604,66.0,Male,47546.46,West Zone,Beauty & Health,6,589.5,0.0,2025-01-02 10:01,UPI Payment
TXN-201562,CUST-5799,81.0,Male,50508.95,North Zone,Home Electronics,2,70.98,0.1,2025-01-02 10:02,NetBanking
TXN-201563,CUST-5378,49.0,Male,77954.44,West Zone,Electronics,1,685.56,0.0,2025-01-02 10:03,Credit Card
TXN-201564,CUST-5905,24.0,Male,62355.31,East Zone,Books & Media,4,123.23,0.0,2025-01-02 10:04,NetBanking
TXN-201565,CUST-5051,38.0,Female,36291.85,West Zone,Books & Media,1,359.06,0.0,2025-01-02 10:05,Credit Card
TXN-201566,CUST-5029,37.0,Male,54910.53,North Zone,Home Electronics,1,749.75,0.1,2025-01-02 10:06,Digital Wallet
TXN-201567,CUST-5462,43.0,Female,72022.15,East Zone,Beauty & Health,4,478.87,0.0,2025-01-02 10:07,Digital Wallet
TXN-201568,CUST-5296,80.0,Male,57936.57,South Zone,Electronics,4,326.06,0.0,2025-01-02 10:08,NetBanking
TXN-201569,CUST-5297,21.0,Male,50073.49,West Zone,Apparel & Fashion,4,46.21,0.0,2025-01-02 10:09,Digital Wallet
TXN-201570,CUST-5726,63.0,Female,68127.56,North Zone,Books & Media,1,573.23,0.05,2025-01-02 10:10,NetBanking
TXN-201571,CUST-5779,69.0,Other,91936.56,North Zone,Home Electronics,2,838.64,0.1,2025-01-02 10:11,UPI Payment
TXN-201572,CUST-5407,39.0,Male,70536.36,North Zone,Beauty & Health,3,775.51,0.0,2025-01-02 10:12,Credit Card
TXN-201573,CUST-5769,32.0,Female,86067.42,South Zone,Beauty & Health,3,611.26,0.0,2025-01-02 10:13,Credit Card
TXN-201574,CUST-5814,73.0,Female,51314.14,East Zone,Electronics,1,94.42,0.0,2025-01-02 10:14,UPI Payment
TXN-201575,CUST-5613,57.0,Female,61845.3,East Zone,Books & Media,1,207.71,0.05,2025-01-02 10:15,UPI Payment
TXN-201576,CUST-5405,38.0,Female,61471.79,North Zone,Electronics,2,163.29,0.0,2025-01-02 10:16,UPI Payment
TXN-201577,CUST-5346,32.0,Male,64195.56,West Zone,Apparel & Fashion,4,305.69,0.1,2025-01-02 10:17,UPI Payment
TXN-201578,CUST-5622,39.0,Male,70149.61,North Zone,Apparel & Fashion,1,204.39,0.0,2025-01-02 10:18,Digital Wallet
TXN-201579,CUST-5420,69.0,Female,44999.07,North Zone,Apparel & Fashion,7,211.93,0.0,2025-01-02 10:19,Credit Card
TXN-201580,CUST-5182,45.0,Male,73975.65,West Zone,Beauty & Health,5,526.33,0.0,2025-01-02 10:20,Credit Card
TXN-201581,CUST-5983,31.0,Female,31884.11,North Zone,Books & Media,4,274.64,0.1,2025-01-02 10:21,UPI Payment
TXN-201582,CUST-5825,44.0,Male,37288.5,South Zone,Electronics,7,577.36,0.05,2025-01-02 10:22,NetBanking
TXN-201583,CUST-5001,78.0,Male,101509.08,North Zone,Electronics,1,805.99,0.25,2025-01-02 10:23,NetBanking
TXN-201584,CUST-5831,58.0,Female,52562.77,South Zone,Apparel & Fashion,5,544.69,0.0,2025-01-02 10:24,NetBanking
TXN-201585,CUST-5950,57.0,Male,75496.11,North Zone,Books & Media,7,640.27,0.0,2025-01-02 10:25,NetBanking
TXN-201586,CUST-5567,75.0,Female,93418.37,East Zone,Books & Media,6,640.21,0.05,2025-01-02 10:26,Digital Wallet
TXN-201587,CUST-5371,45.0,Female,19182.56,West Zone,Home Electronics,2,284.78,0.0,2025-01-02 10:27,Credit Card
TXN-201588,CUST-5936,43.0,Female,82835.55,East Zone,Books & Media,5,18.13,0.05,2025-01-02 10:28,Credit Card
TXN-201589,CUST-5911,66.0,Female,74005.46,North Zone,Books & Media,1,51.99,0.0,2025-01-02 10:29,Credit Card
TXN-201590,CUST-5661,80.0,Female,92347.35,North Zone,Electronics,3,243.7,0.0,2025-01-02 10:30,NetBanking
TXN-201591,CUST-5431,19.0,Female,,South Zone,Books & Media,7,587.82,0.0,2025-01-02 10:31,UPI Payment
TXN-201592,CUST-5969,42.0,Female,88848.21,North Zone,Books & Media,1,771.19,0.05,2025-01-02 10:32,NetBanking
TXN-201593,CUST-5309,73.0,Male,48320.83,North Zone,Electronics,3,815.21,0.0,2025-01-02 10:33,Credit Card
TXN-201594,CUST-5137,79.0,Male,81513.39,North Zone,Books & Media,2,27.33,0.1,2025-01-02 10:34,NetBanking
TXN-201595,CUST-5202,,Male,61333.61,East Zone,Electronics,2,841.63,0.0,2025-01-02 10:35,UPI Payment
TXN-201596,CUST-5436,25.0,Male,76259.22,South Zone,Home Electronics,4,277.85,0.1,2025-01-02 10:36,UPI Payment
TXN-201597,CUST-5313,61.0,Female,62904.08,East Zone,Beauty & Health,7,717.38,0.0,2025-01-02 10:37,NetBanking
TXN-201598,CUST-5117,50.0,Female,27971.07,South Zone,Electronics,4,157.76,0.0,2025-01-02 10:38,Credit Card
TXN-201599,CUST-5666,59.0,Female,4269.94,East Zone,Electronics,3,58.62,0.25,2025-01-02 10:39,Digital Wallet
TXN-201600,CUST-5937,69.0,Male,65883.44,North Zone,Books & Media,3,325.02,0.0,2025-01-02 10:40,Credit Card
TXN-201601,CUST-5803,52.0,Female,57120.9,East Zone,Electronics,2,730.86,0.05,2025-01-02 10:41,Digital Wallet
TXN-201602,CUST-5575,23.0,Male,69367.09,East Zone,Apparel & Fashion,5,191.99,0.05,2025-01-02 10:42,Credit Card
TXN-201603,CUST-5244,56.0,Female,57335.16,South Zone,Apparel & Fashion,3,135.52,0.0,2025-01-02 10:43,NetBanking
TXN-201604,CUST-5537,69.0,Female,,South Zone,Home Electronics,3,773.83,0.05,2025-01-02 10:44,Digital Wallet
TXN-201605,CUST-5602,40.0,Male,66264.94,East Zone,Electronics,7,797.93,0.1,2025-01-02 10:45,Credit Card
TXN-201606,CUST-5075,42.0,Male,53731.47,South Zone,Books & Media,5,16.1,0.0,2025-01-02 10:46,NetBanking
TXN-201607,CUST-5806,76.0,Male,68241.22,South Zone,Books & Media,4,619.82,0.05,2025-01-02 10:47,Credit Card
TXN-201608,CUST-5386,67.0,Female,54069.52,South Zone,Beauty & Health,4,266.63,0.1,2025-01-02 10:48,UPI Payment
TXN-201609,CUST-5903,60.0,Female,63719.21,West Zone,Home Electronics,3,321.94,0.0,2025-01-02 10:49,UPI Payment
TXN-201610,CUST-5210,36.0,Female,39476.62,South Zone,Books & Media,7,401.66,0.0,2025-01-02 10:50,Credit Card
TXN-201611,CUST-5475,22.0,Male,61841.17,West Zone,Beauty & Health,4,365.92,0.0,2025-01-02 10:51,NetBanking
TXN-201612,CUST-5418,68.0,Male,53159.73,West Zone,Books & Media,4,440.4,0.05,2025-01-02 10:52,Credit Card
TXN-201613,CUST-5347,28.0,Female,41229.37,South Zone,Beauty & Health,6,497.3,0.1,2025-01-02 10:53,NetBanking
TXN-201614,CUST-5529,73.0,Female,98551.11,East Zone,Apparel & Fashion,7,398.7,0.05,2025-01-02 10:54,Digital Wallet
TXN-201615,CUST-5640,29.0,Male,41950.9,South Zone,Apparel & Fashion,4,597.97,0.0,2025-01-02 10:55,UPI Payment
TXN-201616,CUST-5939,27.0,Male,62128.84,North Zone,Books & Media,2,612.36,0.0,2025-01-02 10:56,Digital Wallet
TXN-201617,CUST-5955,25.0,Female,47148.05,East Zone,Home Electronics,1,377.38,0.1,2025-01-02 10:57,NetBanking
TXN-201618,CUST-5876,41.0,Male,67495.23,West Zone,Electronics,3,125.81,0.0,2025-01-02 10:58,Credit Card
TXN-201619,CUST-5763,77.0,Male,38423.88,West Zone,Home Electronics,3,546.52,0.1,2025-01-02 10:59,UPI Payment
TXN-201620,CUST-5179,45.0,Male,77546.6,East Zone,Home Electronics,2,658.26,0.1,2025-01-02 11:00,NetBanking
TXN-201621,CUST-5182,58.0,Female,99668.89,East Zone,Electronics,1,544.38,0.0,2025-01-02 11:01,NetBanking
TXN-201622,CUST-5664,53.0,Female,46468.52,South Zone,Apparel & Fashion,1,502.11,0.0,2025-01-02 11:02,UPI Payment
TXN-201623,CUST-5025,54.0,Other,84513.92,West Zone,Apparel & Fashion,2,199.24,0.0,2025-01-02 11:03,Credit Card
TXN-201624,CUST-5967,38.0,Female,,North Zone,Electronics,5,550.32,0.05,2025-01-02 11:04,UPI Payment
TXN-201625,CUST-5180,25.0,Female,89857.14,South Zone,Beauty & Health,5,288.29,0.1,2025-01-02 11:05,Credit Card
TXN-201626,CUST-5710,72.0,Male,102487.23,East Zone,Home Electronics,1,782.07,0.05,2025-01-02 11:06,Credit Card
TXN-201627,CUST-5501,26.0,Female,57676.46,West Zone,Books & Media,5,557.57,0.0,2025-01-02 11:07,NetBanking
TXN-201628,CUST-5856,64.0,Male,33875.08,East Zone,Apparel & Fashion,5,240.42,0.0,2025-01-02 11:08,Credit Card
TXN-201629,CUST-5161,32.0,Female,79539.56,East Zone,Books & Media,5,404.89,0.1,2025-01-02 11:09,Credit Card
TXN-201630,CUST-5177,65.0,Male,66151.72,East Zone,Electronics,1,720.44,0.0,2025-01-02 11:10,UPI Payment
TXN-201631,CUST-5285,63.0,Male,71283.14,South Zone,Books & Media,5,288.8,0.05,2025-01-02 11:11,UPI Payment
TXN-201632,CUST-5063,57.0,Male,55712.87,North Zone,Books & Media,3,449.23,0.0,2025-01-02 11:12,Credit Card
TXN-201633,CUST-5662,35.0,Male,45636.88,North Zone,Home Electronics,6,579.48,0.0,2025-01-02 11:13,NetBanking
TXN-201634,CUST-5666,59.0,Male,83466.44,West Zone,Electronics,1,642.7,0.0,2025-01-02 11:14,UPI Payment
TXN-201635,CUST-5156,77.0,Male,67916.11,East Zone,Books & Media,2,152.35,0.0,2025-01-02 11:15,Digital Wallet
TXN-201636,CUST-5882,37.0,Other,35294.19,North Zone,Apparel & Fashion,5,482.77,0.05,2025-01-02 11:16,NetBanking
TXN-201637,CUST-5469,23.0,Male,74707.19,East Zone,Electronics,4,775.85,0.0,2025-01-02 11:17,UPI Payment
TXN-201638,CUST-5049,29.0,Female,70994.12,West Zone,Apparel & Fashion,1,823.28,0.25,2025-01-02 11:18,UPI Payment
TXN-201639,CUST-5967,19.0,Female,55981.97,East Zone,Beauty & Health,7,559.61,0.05,2025-01-02 11:19,Digital Wallet
TXN-201640,CUST-5849,24.0,Other,91966.54,North Zone,Books & Media,2,836.2,0.0,2025-01-02 11:20,Credit Card
TXN-201641,CUST-5084,33.0,Female,50563.8,East Zone,Electronics,6,487.49,0.0,2025-01-02 11:21,UPI Payment
TXN-201642,CUST-5361,20.0,Female,58873.75,North Zone,Apparel & Fashion,3,379.28,0.05,2025-01-02 11:22,Digital Wallet
TXN-201643,CUST-5689,62.0,Male,76219.99,West Zone,Books & Media,7,471.32,0.0,2025-01-02 11:23,Digital Wallet
TXN-201644,CUST-5148,20.0,Male,63420.11,East Zone,Home Electronics,2,103.22,0.25,2025-01-02 11:24,UPI Payment
TXN-201645,CUST-5630,44.0,Male,36388.17,North Zone,Apparel & Fashion,5,344.75,0.05,2025-01-02 11:25,NetBanking
TXN-201646,CUST-5342,67.0,Female,65400.29,West Zone,Apparel & Fashion,4,392.62,0.0,2025-01-02 11:26,UPI Payment
TXN-201647,CUST-5476,60.0,Female,54333.79,East Zone,Beauty & Health,5,722.17,0.05,2025-01-02 11:27,Digital Wallet
TXN-201648,CUST-5063,57.0,Male,77854.43,West Zone,Home Electronics,2,646.18,0.0,2025-01-02 11:28,UPI Payment
TXN-201649,CUST-5701,55.0,Male,64797.54,North Zone,Beauty & Health,1,513.4,0.0,2025-01-02 11:29,NetBanking
TXN-201650,CUST-5360,50.0,Female,63748.39,East Zone,Home Electronics,7,298.78,0.25,2025-01-02 11:30,Credit Card
TXN-201651,CUST-5561,45.0,Male,42607.35,East Zone,Apparel & Fashion,4,163.45,0.0,2025-01-02 11:31,Credit Card
TXN-201652,CUST-5327,18.0,Female,57744.53,East Zone,Beauty & Health,7,299.19,0.05,2025-01-02 11:32,UPI Payment
TXN-201653,CUST-5769,72.0,Female,79946.87,West Zone,Books & Media,7,579.59,0.25,2025-01-02 11:33,UPI Payment
TXN-201654,CUST-5736,81.0,Female,47634.08,West Zone,Home Electronics,4,227.64,0.0,2025-01-02 11:34,Digital Wallet
TXN-201655,CUST-5141,25.0,Female,61397.82,North Zone,Apparel & Fashion,2,366.01,0.0,2025-01-02 11:35,NetBanking
TXN-201656,CUST-5990,54.0,Female,44675.75,South Zone,Electronics,6,332.13,0.0,2025-01-02 11:36,Digital Wallet
TXN-201657,CUST-5215,49.0,Female,40098.91,East Zone,Home Electronics,6,652.04,0.0,2025-01-02 11:37,Digital Wallet
TXN-201658,CUST-5435,77.0,Female,60430.11,East Zone,Home Electronics,5,751.86,0.0,2025-01-02 11:38,Credit Card
TXN-201659,CUST-5891,65.0,Female,65215.32,North Zone,Books & Media,2,596.12,0.1,2025-01-02 11:39,Digital Wallet
TXN-201660,CUST-5952,60.0,Male,98886.46,East Zone,Home Electronics,4,293.98,0.1,2025-01-02 11:40,Digital Wallet
TXN-201661,CUST-5723,54.0,Male,53573.98,West Zone,Home Electronics,2,371.32,0.05,2025-01-02 11:41,Credit Card
TXN-201662,CUST-5318,21.0,Male,61071.87,West Zone,Books & Media,4,126.56,0.0,2025-01-02 11:42,Credit Card
TXN-201663,CUST-5032,47.0,Male,38873.64,East Zone,Books & Media,7,147.46,0.1,2025-01-02 11:43,NetBanking
TXN-201664,CUST-5670,23.0,Female,73326.44,East Zone,Beauty & Health,5,144.25,0.0,2025-01-02 11:44,NetBanking
TXN-201665,CUST-5285,63.0,Female,69364.75,West Zone,Apparel & Fashion,1,115.78,0.0,2025-01-02 11:45,NetBanking
TXN-201666,CUST-5305,71.0,Male,89535.3,East Zone,Apparel & Fashion,7,4500.0,0.0,2025-01-02 11:46,UPI Payment
TXN-201667,CUST-5429,36.0,Male,82565.01,West Zone,Beauty & Health,1,176.67,0.0,2025-01-02 11:47,Credit Card
TXN-201668,CUST-5477,49.0,Other,68501.02,South Zone,Apparel & Fashion,2,99.95,0.25,2025-01-02 11:48,UPI Payment
TXN-201669,CUST-5286,26.0,Male,53303.68,South Zone,Home Electronics,4,546.2,0.05,2025-01-02 11:49,UPI Payment
TXN-201670,CUST-5144,,Female,65786.37,East Zone,Beauty & Health,1,841.89,0.05,2025-01-02 11:50,NetBanking
TXN-201671,CUST-5424,28.0,Female,59946.25,East Zone,Beauty & Health,7,747.97,0.05,2025-01-02 11:51,Credit Card
TXN-201672,CUST-5019,63.0,Female,79637.85,East Zone,Apparel & Fashion,4,44.01,0.05,2025-01-02 11:52,UPI Payment
TXN-201673,CUST-5018,72.0,Male,77285.28,West Zone,Electronics,5,362.77,0.0,2025-01-02 11:53,Digital Wallet
TXN-201674,CUST-5769,33.0,Male,56516.31,South Zone,Apparel & Fashion,7,731.19,0.0,2025-01-02 11:54,Digital Wallet
TXN-201675,CUST-5590,18.0,Male,34953.12,South Zone,Electronics,2,119.23,0.1,2025-01-02 11:55,Credit Card
TXN-201676,CUST-5371,80.0,Female,86667.67,North Zone,Beauty & Health,4,721.34,0.0,2025-01-02 11:56,UPI Payment
TXN-201677,CUST-5175,62.0,Female,72764.67,North Zone,Electronics,2,506.04,0.25,2025-01-02 11:57,NetBanking
TXN-201678,CUST-5194,72.0,Male,56089.43,East Zone,Home Electronics,4,791.98,0.0,2025-01-02 11:58,UPI Payment
TXN-201679,CUST-5502,70.0,Female,72043.16,West Zone,Books & Media,7,745.32,0.0,2025-01-02 11:59,Digital Wallet
TXN-201680,CUST-5988,38.0,Female,63384.93,East Zone,Electronics,6,577.26,0.0,2025-01-02 12:00,Digital Wallet
TXN-201681,CUST-5113,47.0,Male,86394.43,South Zone,Books & Media,6,561.03,0.1,2025-01-02 12:01,NetBanking
TXN-201682,CUST-5114,30.0,Female,26299.07,East Zone,Home Electronics,4,185.52,0.0,2025-01-02 12:02,Credit Card
TXN-201683,CUST-5222,51.0,Female,54651.97,East Zone,Books & Media,5,104.1,0.05,2025-01-02 12:03,UPI Payment
TXN-201684,CUST-5678,21.0,Male,91582.51,South Zone,Home Electronics,2,356.3,0.0,2025-01-02 12:04,Digital Wallet
TXN-201685,CUST-5947,45.0,Male,72419.17,South Zone,Books & Media,3,163.07,0.05,2025-01-02 12:05,UPI Payment
TXN-201686,CUST-5831,55.0,Female,295000.0,South Zone,Books & Media,4,91.99,0.0,2025-01-02 12:06,NetBanking
TXN-201687,CUST-5644,75.0,Female,39396.57,South Zone,Apparel & Fashion,4,260.81,0.0,2025-01-02 12:07,NetBanking
TXN-201688,CUST-5897,48.0,Female,81835.64,North Zone,Electronics,6,732.18,0.0,2025-01-02 12:08,Credit Card
TXN-201689,CUST-5264,76.0,Female,80726.15,West Zone,Books & Media,1,19.98,0.0,2025-01-02 12:09,NetBanking
TXN-201690,CUST-5925,72.0,Female,30888.02,West Zone,Beauty & Health,7,252.63,0.0,2025-01-02 12:10,Credit Card
TXN-201691,CUST-5055,81.0,Male,56533.21,South Zone,Apparel & Fashion,6,363.61,0.05,2025-01-02 12:11,UPI Payment
TXN-201692,CUST-5871,44.0,Female,60029.21,West Zone,Electronics,2,436.68,0.0,2025-01-02 12:12,Digital Wallet
TXN-201693,CUST-5643,22.0,Female,32038.21,West Zone,Apparel & Fashion,6,158.84,0.0,2025-01-02 12:13,Digital Wallet
TXN-201694,CUST-5800,42.0,Male,56919.86,West Zone,Electronics,3,819.78,0.0,2025-01-02 12:14,Credit Card
TXN-201695,CUST-5778,20.0,Female,78153.89,West Zone,Home Electronics,5,494.36,0.0,2025-01-02 12:15,Digital Wallet
TXN-201696,CUST-5458,50.0,Female,54767.92,South Zone,Books & Media,7,446.42,0.0,2025-01-02 12:16,Credit Card
TXN-201697,CUST-5979,21.0,Male,66479.46,East Zone,Beauty & Health,3,12.95,0.0,2025-01-02 12:17,Credit Card
TXN-201698,CUST-5878,42.0,Female,66613.35,East Zone,Apparel & Fashion,5,415.69,0.0,2025-01-02 12:18,UPI Payment
TXN-201699,CUST-5162,37.0,Male,61775.35,East Zone,Apparel & Fashion,3,712.91,0.0,2025-01-02 12:19,UPI Payment
TXN-201700,CUST-5380,51.0,Male,48954.13,North Zone,Apparel & Fashion,7,190.99,0.05,2025-01-02 12:20,NetBanking
TXN-201701,CUST-5993,43.0,Male,74188.06,West Zone,Apparel & Fashion,6,302.09,0.05,2025-01-02 12:21,Credit Card
TXN-201702,CUST-5087,79.0,Female,32639.88,South Zone,Books & Media,3,22.87,0.0,2025-01-02 12:22,UPI Payment
TXN-201703,CUST-5055,79.0,Female,62158.88,South Zone,Electronics,6,830.52,0.0,2025-01-02 12:23,Credit Card
TXN-201704,CUST-5476,22.0,Male,87631.5,North Zone,Books & Media,7,61.79,0.0,2025-01-02 12:24,Credit Card
TXN-201705,CUST-5800,52.0,Female,53723.59,South Zone,Home Electronics,6,764.05,0.0,2025-01-02 12:25,Credit Card
TXN-201706,CUST-5178,78.0,Male,48544.56,East Zone,Books & Media,2,269.82,0.0,2025-01-02 12:26,UPI Payment
TXN-201707,CUST-5391,45.0,Female,75422.05,North Zone,Books & Media,6,501.69,0.1,2025-01-02 12:27,Credit Card
TXN-201708,CUST-5349,46.0,Male,65023.49,South Zone,Home Electronics,1,579.18,0.0,2025-01-02 12:28,Credit Card
TXN-201709,CUST-5008,26.0,Male,75790.77,North Zone,Books & Media,3,124.43,0.25,2025-01-02 12:29,NetBanking
TXN-201710,CUST-5833,69.0,Female,62712.22,North Zone,Electronics,7,380.25,0.0,2025-01-02 12:30,Credit Card
TXN-201711,CUST-5313,55.0,Male,17816.59,South Zone,Beauty & Health,4,280.36,0.1,2025-01-02 12:31,NetBanking
TXN-201712,CUST-5759,67.0,Male,83828.4,East Zone,Home Electronics,4,53.3,0.05,2025-01-02 12:32,Credit Card
TXN-201713,CUST-5835,23.0,Female,100295.49,South Zone,Apparel & Fashion,4,709.13,0.0,2025-01-02 12:33,NetBanking
TXN-201714,CUST-5984,36.0,Other,85754.76,West Zone,Electronics,7,43.64,0.0,2025-01-02 12:34,UPI Payment
TXN-201715,CUST-5983,77.0,Male,-3468.87,West Zone,Beauty & Health,1,557.18,0.05,2025-01-02 12:35,UPI Payment
TXN-201716,CUST-5443,61.0,Male,70345.13,South Zone,Electronics,6,270.74,0.1,2025-01-02 12:36,Digital Wallet
TXN-201717,CUST-5767,74.0,Male,53365.2,East Zone,Electronics,3,167.75,0.0,2025-01-02 12:37,Credit Card
TXN-201718,CUST-5328,28.0,Female,,West Zone,Apparel & Fashion,5,568.85,0.0,2025-01-02 12:38,Digital Wallet
TXN-201719,CUST-5054,19.0,Male,64270.54,West Zone,Beauty & Health,5,490.7,0.0,2025-01-02 12:39,Digital Wallet
TXN-201720,CUST-5761,64.0,Female,59244.48,South Zone,Electronics,7,271.73,0.0,2025-01-02 12:40,NetBanking
TXN-201721,CUST-5239,61.0,Other,71410.17,South Zone,Apparel & Fashion,2,438.7,0.25,2025-01-02 12:41,UPI Payment
TXN-201722,CUST-5229,61.0,Male,63046.73,South Zone,Home Electronics,1,213.45,0.05,2025-01-02 12:42,Credit Card
TXN-201723,CUST-5579,26.0,Male,41264.98,North Zone,Apparel & Fashion,3,734.89,0.0,2025-01-02 12:43,Credit Card
TXN-201724,CUST-5051,38.0,Male,51332.87,North Zone,Books & Media,6,270.52,0.0,2025-01-02 12:44,NetBanking
TXN-201725,CUST-5609,41.0,Male,48347.77,North Zone,Apparel & Fashion,4,212.53,0.0,2025-01-02 12:45,Digital Wallet
TXN-201726,CUST-5604,51.0,Female,30245.06,South Zone,Apparel & Fashion,1,640.42,0.1,2025-01-02 12:46,NetBanking
TXN-201727,CUST-5264,39.0,Male,36624.57,East Zone,Apparel & Fashion,1,20.36,0.25,2025-01-02 12:47,Digital Wallet
TXN-201728,CUST-5418,20.0,Male,58095.23,West Zone,Electronics,3,231.84,0.0,2025-01-02 12:48,Credit Card
TXN-201729,CUST-5803,29.0,Female,88339.45,North Zone,Beauty & Health,7,322.52,0.0,2025-01-02 12:49,NetBanking
TXN-201730,CUST-5096,45.0,Male,52092.19,East Zone,Apparel & Fashion,6,750.55,0.25,2025-01-02 12:50,Digital Wallet
TXN-201731,CUST-5088,47.0,Female,47987.53,South Zone,Apparel & Fashion,7,808.15,0.0,2025-01-02 12:51,NetBanking
TXN-201732,CUST-5078,43.0,Male,40146.19,North Zone,Books & Media,7,610.57,0.0,2025-01-02 12:52,UPI Payment
TXN-201733,CUST-5288,65.0,Female,62564.93,South Zone,Books & Media,2,421.44,0.0,2025-01-02 12:53,NetBanking
TXN-201734,CUST-5120,38.0,Female,83816.3,East Zone,Home Electronics,7,546.5,0.0,2025-01-02 12:54,Credit Card
TXN-201735,CUST-5814,45.0,Female,99049.63,North Zone,Home Electronics,6,355.12,0.0,2025-01-02 12:55,NetBanking
TXN-201736,CUST-5491,73.0,Other,67279.89,North Zone,Books & Media,2,257.86,0.25,2025-01-02 12:56,Credit Card
TXN-201737,CUST-5912,43.0,Male,64589.88,North Zone,Beauty & Health,2,808.36,0.05,2025-01-02 12:57,Credit Card
TXN-201738,CUST-5452,79.0,Female,51945.75,North Zone,Home Electronics,4,102.95,0.0,2025-01-02 12:58,NetBanking
TXN-201739,CUST-5500,50.0,Female,55033.52,East Zone,Beauty & Health,4,298.03,0.0,2025-01-02 12:59,NetBanking
TXN-201740,CUST-5165,38.0,Female,73639.74,North Zone,Books & Media,3,764.78,0.05,2025-01-02 13:00,NetBanking
TXN-201741,CUST-5182,52.0,Male,56174.81,West Zone,Home Electronics,6,616.19,0.0,2025-01-02 13:01,UPI Payment
TXN-201742,CUST-5469,69.0,Male,58997.77,West Zone,Apparel & Fashion,7,30.08,0.0,2025-01-02 13:02,UPI Payment
TXN-201743,CUST-5910,51.0,Male,61531.08,South Zone,Books & Media,2,25.01,0.0,2025-01-02 13:03,Digital Wallet
TXN-201744,CUST-5735,58.0,Male,51069.68,North Zone,Home Electronics,3,441.69,0.05,2025-01-02 13:04,NetBanking
TXN-201745,CUST-5823,68.0,Male,60612.88,West Zone,Beauty & Health,2,414.45,0.0,2025-01-02 13:05,Digital Wallet
TXN-201746,CUST-5944,64.0,Female,24640.99,West Zone,Beauty & Health,1,379.61,0.0,2025-01-02 13:06,Digital Wallet
TXN-201747,CUST-5978,35.0,Male,72153.46,West Zone,Home Electronics,5,260.83,0.0,2025-01-02 13:07,Credit Card
TXN-201748,CUST-5007,75.0,Male,105507.78,East Zone,Beauty & Health,5,838.72,0.0,2025-01-02 13:08,Digital Wallet
TXN-201749,CUST-5330,28.0,Female,51787.19,North Zone,Home Electronics,2,235.19,0.25,2025-01-02 13:09,NetBanking
TXN-201750,CUST-5775,74.0,Female,68915.99,East Zone,Home Electronics,3,419.34,0.05,2025-01-02 13:10,UPI Payment
TXN-201751,CUST-5673,40.0,Female,77754.16,East Zone,Beauty & Health,4,347.43,0.0,2025-01-02 13:11,Digital Wallet
TXN-201752,CUST-5151,65.0,Female,85683.98,West Zone,Electronics,6,149.28,0.0,2025-01-02 13:12,Digital Wallet
TXN-201753,CUST-5085,81.0,Male,57110.05,West Zone,Apparel & Fashion,2,176.61,0.05,2025-01-02 13:13,UPI Payment
TXN-201754,CUST-5147,39.0,Female,28638.63,South Zone,Books & Media,2,781.01,0.0,2025-01-02 13:14,Digital Wallet
TXN-201755,CUST-5624,34.0,Female,66943.79,North Zone,Apparel & Fashion,6,730.32,0.1,2025-01-02 13:15,NetBanking
